customer_id,transaction_amount,transaction_type,location,device,past_fraud_history,previous_transaction_pattern,fraudulent
CUST6239,308191,IMPS,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST5331,93539,UPI,Bangalore,Samsung S22,No,Large Transactions,No
CUST1161,147303,NEFT,Bangalore,Vivo X70,Yes,Normal,Yes
CUST4494,131799,NEFT,Chennai,Samsung S22,No,Normal,No
CUST2528,373837,Credit Card,Bangalore,Vivo X70,No,High Frequency,Yes
CUST9028,128883,NEFT,Delhi,OnePlus 9,Yes,Normal,Yes
CUST7561,340890,Credit Card,Mumbai,OnePlus 9,No,Normal,Yes
CUST7309,129996,RTGS,Jaipur,iPhone 13,No,High Frequency,No
CUST4957,238969,UPI,Mumbai,Vivo X70,No,High Frequency,Yes
CUST5104,59877,RTGS,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST6370,492936,NEFT,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST2059,264678,IMPS,Delhi,Vivo X70,No,High Frequency,Yes
CUST2635,456259,IMPS,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST5997,489927,RTGS,Chennai,Vivo X70,No,Normal,Yes
CUST7372,128797,Credit Card,Kolkata,OnePlus 9,No,Normal,No
CUST2266,17360,UPI,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST7220,54999,Credit Card,Kolkata,Samsung S22,No,Large Transactions,No
CUST6741,354402,NEFT,Patna,iPhone 13,Yes,Normal,Yes
CUST7430,357539,Debit Card,Patna,Vivo X70,No,Large Transactions,Yes
CUST9154,347475,UPI,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST9183,60044,NEFT,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST5844,320340,UPI,Jaipur,iPhone 13,No,High Frequency,Yes
CUST6717,206046,UPI,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST7844,442754,Debit Card,Chennai,Samsung S22,No,Large Transactions,Yes
CUST7099,30457,RTGS,Patna,iPhone 13,Yes,High Frequency,Yes
CUST4193,168852,NEFT,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST9956,29604,UPI,Mumbai,OnePlus 9,No,Large Transactions,No
CUST9000,206560,UPI,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST8918,369766,UPI,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST8806,369422,NEFT,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST5102,443376,RTGS,Chennai,Samsung S22,Yes,Normal,Yes
CUST3939,405962,UPI,Kolkata,OnePlus 9,No,Large Transactions,Yes
CUST4014,327963,RTGS,Chennai,OnePlus 9,No,Large Transactions,Yes
CUST6787,70056,UPI,Mumbai,Samsung S22,No,Large Transactions,No
CUST2595,227983,Debit Card,Delhi,Vivo X70,No,Large Transactions,Yes
CUST8745,482970,Credit Card,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST9733,73253,Debit Card,Jaipur,iPhone 13,No,Large Transactions,No
CUST7032,238676,RTGS,Patna,iPhone 13,Yes,High Frequency,Yes
CUST2292,311964,UPI,Patna,Redmi Note 10,No,Normal,Yes
CUST5655,417430,Debit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST9343,198070,RTGS,Chennai,iPhone 13,No,High Frequency,No
CUST6140,318699,Debit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST3487,275233,IMPS,Kolkata,OnePlus 9,No,Large Transactions,Yes
CUST7257,140725,Credit Card,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST2504,350011,Debit Card,Delhi,Samsung S22,Yes,Normal,Yes
CUST3447,293418,RTGS,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST3656,351159,NEFT,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST3932,162305,RTGS,Jaipur,Redmi Note 10,Yes,Large Transactions,Yes
CUST5806,70341,UPI,Delhi,OnePlus 9,No,Large Transactions,No
CUST1705,254156,RTGS,Mumbai,Samsung S22,Yes,Normal,Yes
CUST2224,494312,UPI,Mumbai,Samsung S22,Yes,Normal,Yes
CUST7052,323862,RTGS,Patna,OnePlus 9,Yes,Normal,Yes
CUST8783,59954,Debit Card,Bangalore,iPhone 13,Yes,High Frequency,Yes
CUST7753,146665,RTGS,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST6710,209993,UPI,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST4851,156401,IMPS,Jaipur,Redmi Note 10,No,High Frequency,No
CUST8295,38303,UPI,Delhi,Samsung S22,No,High Frequency,No
CUST8433,399670,UPI,Kolkata,Vivo X70,No,High Frequency,Yes
CUST4777,217297,Debit Card,Jaipur,iPhone 13,No,Large Transactions,Yes
CUST6736,471372,UPI,Delhi,Samsung S22,No,Large Transactions,Yes
CUST9760,469999,Debit Card,Kolkata,Vivo X70,No,High Frequency,Yes
CUST3202,319582,IMPS,Bangalore,Redmi Note 10,No,Large Transactions,Yes
CUST3068,151523,NEFT,Patna,Vivo X70,Yes,Normal,Yes
CUST1356,374458,UPI,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST3052,309938,IMPS,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST9373,363769,Credit Card,Chennai,iPhone 13,No,Large Transactions,Yes
CUST1811,483087,UPI,Delhi,OnePlus 9,No,High Frequency,Yes
CUST9212,58793,NEFT,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST8676,428433,Credit Card,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST8034,289542,NEFT,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST7181,138803,Debit Card,Mumbai,Samsung S22,Yes,Normal,Yes
CUST3688,284434,Debit Card,Chennai,Samsung S22,No,Normal,Yes
CUST9175,747,IMPS,Bangalore,Vivo X70,No,Large Transactions,No
CUST4784,421962,NEFT,Patna,Redmi Note 10,Yes,Normal,Yes
CUST2778,61178,RTGS,Bangalore,Vivo X70,No,Normal,No
CUST8847,45672,UPI,Jaipur,iPhone 13,No,Large Transactions,No
CUST8533,131385,Credit Card,Chennai,Vivo X70,No,High Frequency,No
CUST9472,353284,UPI,Chennai,iPhone 13,No,Normal,Yes
CUST8350,239896,RTGS,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST3117,327582,Debit Card,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST3372,409372,Debit Card,Delhi,Samsung S22,No,Large Transactions,Yes
CUST3943,480766,Debit Card,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST3065,271905,Credit Card,Jaipur,OnePlus 9,No,Normal,Yes
CUST9825,176476,Credit Card,Patna,iPhone 13,No,High Frequency,No
CUST3017,276896,NEFT,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST9227,395893,NEFT,Mumbai,Samsung S22,Yes,Large Transactions,Yes
CUST1036,57761,NEFT,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST1117,290717,Debit Card,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST8631,202820,Debit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST8174,369641,NEFT,Mumbai,iPhone 13,No,High Frequency,Yes
CUST8128,433221,RTGS,Jaipur,Samsung S22,No,Normal,Yes
CUST6970,433089,UPI,Patna,Vivo X70,No,High Frequency,Yes
CUST2635,150802,IMPS,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST2236,295082,IMPS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST3339,73788,IMPS,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST4544,424409,Debit Card,Chennai,iPhone 13,Yes,Normal,Yes
CUST4165,360402,RTGS,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST4008,276239,NEFT,Patna,Redmi Note 10,Yes,High Frequency,Yes
CUST4504,293134,IMPS,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST2080,20497,Debit Card,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST6100,333550,IMPS,Chennai,OnePlus 9,Yes,High Frequency,Yes
CUST1238,99780,RTGS,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST2040,429070,UPI,Kolkata,Samsung S22,Yes,Normal,Yes
CUST9549,222185,UPI,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST6941,413024,RTGS,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST3810,235064,Credit Card,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST9380,230768,Credit Card,Patna,OnePlus 9,No,Large Transactions,Yes
CUST3079,477481,Credit Card,Patna,Vivo X70,Yes,High Frequency,Yes
CUST4046,10955,Credit Card,Mumbai,Redmi Note 10,No,High Frequency,No
CUST3930,191840,UPI,Jaipur,iPhone 13,Yes,Large Transactions,Yes
CUST1538,221754,UPI,Jaipur,iPhone 13,No,High Frequency,Yes
CUST7439,24662,IMPS,Delhi,Vivo X70,No,High Frequency,No
CUST5160,379133,RTGS,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST3495,152402,NEFT,Mumbai,Redmi Note 10,No,High Frequency,No
CUST7777,211312,RTGS,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST2538,477018,Debit Card,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST6130,445342,Credit Card,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST1357,207321,NEFT,Kolkata,OnePlus 9,No,Normal,Yes
CUST9034,447984,Debit Card,Kolkata,Vivo X70,No,High Frequency,Yes
CUST1487,304665,IMPS,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST6109,93332,IMPS,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST5988,30395,RTGS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST6505,367090,IMPS,Kolkata,Samsung S22,Yes,High Frequency,Yes
CUST5989,176536,Credit Card,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST9997,21507,UPI,Delhi,Vivo X70,Yes,Large Transactions,Yes
CUST7937,107631,RTGS,Patna,Samsung S22,No,Large Transactions,No
CUST5511,183821,Debit Card,Delhi,Vivo X70,No,High Frequency,No
CUST2766,160129,IMPS,Chennai,Samsung S22,No,High Frequency,No
CUST4532,383345,Credit Card,Jaipur,Redmi Note 10,No,Large Transactions,Yes
CUST7294,39609,Credit Card,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST5355,32552,UPI,Mumbai,iPhone 13,Yes,High Frequency,Yes
CUST3511,380025,NEFT,Kolkata,iPhone 13,Yes,Normal,Yes
CUST1361,167039,NEFT,Mumbai,Vivo X70,No,Large Transactions,No
CUST2735,426725,RTGS,Mumbai,iPhone 13,No,Large Transactions,Yes
CUST8712,219842,Debit Card,Mumbai,Samsung S22,Yes,Normal,Yes
CUST7054,191735,NEFT,Bangalore,OnePlus 9,No,High Frequency,No
CUST8880,55719,Credit Card,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST3324,10374,NEFT,Chennai,OnePlus 9,Yes,Normal,Yes
CUST2806,136111,Credit Card,Patna,Redmi Note 10,Yes,High Frequency,Yes
CUST1912,100544,RTGS,Jaipur,Vivo X70,Yes,Large Transactions,Yes
CUST5978,98260,Debit Card,Mumbai,Samsung S22,Yes,Large Transactions,Yes
CUST1350,83592,NEFT,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST7488,141633,NEFT,Kolkata,iPhone 13,No,Large Transactions,No
CUST5025,154630,Credit Card,Mumbai,OnePlus 9,No,Large Transactions,No
CUST2244,251016,RTGS,Jaipur,Vivo X70,Yes,Large Transactions,Yes
CUST2498,3947,UPI,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST3845,161630,UPI,Kolkata,Redmi Note 10,No,High Frequency,No
CUST6003,337585,UPI,Kolkata,Vivo X70,No,Normal,Yes
CUST2489,145323,NEFT,Kolkata,Samsung S22,No,High Frequency,No
CUST5735,17187,IMPS,Mumbai,iPhone 13,No,Normal,No
CUST2237,129948,UPI,Kolkata,Samsung S22,Yes,Normal,Yes
CUST9263,481149,RTGS,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST4016,396384,IMPS,Mumbai,OnePlus 9,Yes,Large Transactions,Yes
CUST6015,438083,UPI,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST6789,335027,RTGS,Patna,Redmi Note 10,No,Large Transactions,Yes
CUST7056,310890,RTGS,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST3596,234236,UPI,Delhi,Redmi Note 10,No,Normal,Yes
CUST9909,305157,IMPS,Kolkata,iPhone 13,Yes,Normal,Yes
CUST2088,457595,NEFT,Chennai,OnePlus 9,No,Large Transactions,Yes
CUST8837,280655,UPI,Delhi,iPhone 13,No,High Frequency,Yes
CUST7071,263943,Debit Card,Chennai,Vivo X70,No,High Frequency,Yes
CUST8439,408847,RTGS,Jaipur,OnePlus 9,Yes,Large Transactions,Yes
CUST4145,152718,RTGS,Kolkata,iPhone 13,No,Normal,No
CUST8403,448684,UPI,Kolkata,Redmi Note 10,Yes,Large Transactions,Yes
CUST6716,68169,IMPS,Kolkata,Samsung S22,No,Normal,No
CUST7839,435651,UPI,Delhi,Vivo X70,Yes,Normal,Yes
CUST9511,469781,RTGS,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST8049,93784,NEFT,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST4449,359936,IMPS,Jaipur,iPhone 13,No,Normal,Yes
CUST2283,38790,UPI,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST2904,116386,Debit Card,Patna,iPhone 13,No,High Frequency,No
CUST9826,287592,IMPS,Bangalore,Vivo X70,Yes,Normal,Yes
CUST2583,389574,Debit Card,Chennai,OnePlus 9,No,Large Transactions,Yes
CUST6254,89308,IMPS,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST5252,81734,Debit Card,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST4713,376472,Credit Card,Delhi,Redmi Note 10,No,High Frequency,Yes
CUST5471,103818,Credit Card,Bangalore,Vivo X70,Yes,Normal,Yes
CUST1646,278483,UPI,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST1792,7779,RTGS,Kolkata,OnePlus 9,No,High Frequency,No
CUST2948,25298,NEFT,Bangalore,iPhone 13,No,Normal,No
CUST5643,357050,Debit Card,Bangalore,Samsung S22,No,High Frequency,Yes
CUST8261,116145,IMPS,Patna,Redmi Note 10,No,High Frequency,No
CUST9102,154626,Credit Card,Patna,iPhone 13,No,Large Transactions,No
CUST4355,463026,RTGS,Delhi,Redmi Note 10,No,Normal,Yes
CUST9992,430925,Debit Card,Mumbai,Vivo X70,Yes,Normal,Yes
CUST9733,64470,UPI,Delhi,iPhone 13,No,Large Transactions,No
CUST5220,163892,UPI,Delhi,iPhone 13,No,High Frequency,No
CUST8781,31322,RTGS,Patna,iPhone 13,No,Large Transactions,No
CUST2465,331053,NEFT,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST5083,443626,RTGS,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST8988,343947,UPI,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST4779,169452,NEFT,Bangalore,iPhone 13,Yes,Normal,Yes
CUST4635,360978,NEFT,Bangalore,Vivo X70,Yes,High Frequency,Yes
CUST7915,436867,IMPS,Bangalore,Redmi Note 10,No,Normal,Yes
CUST9907,495210,IMPS,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST8670,199026,UPI,Chennai,OnePlus 9,Yes,Normal,Yes
CUST4491,199937,Credit Card,Delhi,Redmi Note 10,No,Large Transactions,No
CUST2260,61613,Credit Card,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST2692,135455,RTGS,Chennai,Samsung S22,No,Normal,No
CUST7684,429114,UPI,Kolkata,Samsung S22,No,High Frequency,Yes
CUST5647,262323,UPI,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST4231,145663,RTGS,Kolkata,Samsung S22,Yes,Normal,Yes
CUST9207,239089,NEFT,Bangalore,iPhone 13,Yes,Large Transactions,Yes
CUST9237,231532,Debit Card,Chennai,Samsung S22,Yes,Normal,Yes
CUST8065,339494,NEFT,Chennai,Samsung S22,No,Normal,Yes
CUST2588,293851,UPI,Mumbai,OnePlus 9,Yes,Large Transactions,Yes
CUST6393,36850,Debit Card,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST2890,139138,Credit Card,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST4221,44055,RTGS,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST1420,402678,NEFT,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST6756,225090,Debit Card,Bangalore,Samsung S22,No,High Frequency,Yes
CUST7287,349043,Debit Card,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST3916,287909,IMPS,Jaipur,iPhone 13,No,High Frequency,Yes
CUST3817,430003,UPI,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST7929,198312,Credit Card,Delhi,OnePlus 9,No,High Frequency,No
CUST4611,325491,NEFT,Mumbai,iPhone 13,No,High Frequency,Yes
CUST7835,301218,IMPS,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST5491,303848,Credit Card,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST8052,274926,IMPS,Mumbai,iPhone 13,No,Large Transactions,Yes
CUST4475,323412,UPI,Mumbai,Redmi Note 10,Yes,High Frequency,Yes
CUST7318,68243,Debit Card,Jaipur,iPhone 13,No,High Frequency,No
CUST1216,44389,RTGS,Mumbai,Vivo X70,No,Normal,No
CUST7322,73381,IMPS,Kolkata,iPhone 13,No,Large Transactions,No
CUST3512,276772,NEFT,Chennai,Vivo X70,No,High Frequency,Yes
CUST8232,362138,Debit Card,Kolkata,Redmi Note 10,No,Large Transactions,Yes
CUST2779,131770,NEFT,Jaipur,Vivo X70,No,Normal,No
CUST7167,146454,Debit Card,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST9527,150281,NEFT,Jaipur,Samsung S22,No,Large Transactions,No
CUST1009,435775,Credit Card,Kolkata,OnePlus 9,Yes,Normal,Yes
CUST8952,372842,Credit Card,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST4139,325462,IMPS,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST7952,134691,RTGS,Delhi,Samsung S22,No,Large Transactions,No
CUST4599,456284,RTGS,Mumbai,iPhone 13,Yes,Normal,Yes
CUST6382,220636,RTGS,Bangalore,Redmi Note 10,No,Normal,Yes
CUST1536,160615,Credit Card,Kolkata,Vivo X70,No,High Frequency,No
CUST1631,333646,UPI,Kolkata,iPhone 13,Yes,High Frequency,Yes
CUST5731,383990,Debit Card,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST1294,97098,Credit Card,Kolkata,OnePlus 9,Yes,Normal,Yes
CUST2254,119878,Credit Card,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST3687,482293,IMPS,Delhi,Vivo X70,Yes,Normal,Yes
CUST8450,161428,RTGS,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST9837,71371,RTGS,Patna,Samsung S22,Yes,Normal,Yes
CUST3076,265556,NEFT,Mumbai,Redmi Note 10,No,Normal,Yes
CUST9957,312984,Debit Card,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST3635,385352,RTGS,Jaipur,Vivo X70,No,Normal,Yes
CUST1205,139739,IMPS,Patna,Samsung S22,No,Large Transactions,No
CUST1665,105163,NEFT,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST3605,269561,NEFT,Delhi,Redmi Note 10,No,Large Transactions,Yes
CUST2411,246907,IMPS,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST4192,188335,UPI,Delhi,Redmi Note 10,No,Large Transactions,No
CUST8876,165022,Debit Card,Delhi,Vivo X70,No,Large Transactions,No
CUST5033,475038,IMPS,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST8197,207513,UPI,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST2700,353098,Debit Card,Delhi,OnePlus 9,No,High Frequency,Yes
CUST1696,22726,Debit Card,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST3120,319178,Debit Card,Delhi,Samsung S22,No,Normal,Yes
CUST2747,70524,UPI,Jaipur,OnePlus 9,No,Normal,No
CUST2583,444676,IMPS,Bangalore,Vivo X70,Yes,Large Transactions,Yes
CUST4136,416939,Credit Card,Mumbai,iPhone 13,Yes,Large Transactions,Yes
CUST6416,123561,Debit Card,Mumbai,Redmi Note 10,No,Normal,No
CUST7297,436095,Debit Card,Chennai,iPhone 13,No,Large Transactions,Yes
CUST2625,101688,IMPS,Jaipur,Samsung S22,No,High Frequency,No
CUST2152,471431,Debit Card,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST2291,47712,IMPS,Kolkata,Samsung S22,No,Large Transactions,No
CUST3423,200016,UPI,Kolkata,iPhone 13,No,High Frequency,Yes
CUST3529,395164,Credit Card,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST5567,155497,Debit Card,Patna,Redmi Note 10,No,Large Transactions,No
CUST7418,389484,NEFT,Delhi,iPhone 13,No,High Frequency,Yes
CUST9732,173408,Debit Card,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST4895,457268,RTGS,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST2215,37087,RTGS,Delhi,Vivo X70,No,Normal,No
CUST7670,208587,IMPS,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST1705,201009,UPI,Chennai,OnePlus 9,No,Normal,Yes
CUST8691,398746,Credit Card,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST9339,264647,IMPS,Patna,Vivo X70,No,Large Transactions,Yes
CUST4592,268153,Credit Card,Delhi,OnePlus 9,No,Normal,Yes
CUST5844,444155,Credit Card,Delhi,OnePlus 9,No,High Frequency,Yes
CUST9624,33233,UPI,Mumbai,Redmi Note 10,No,High Frequency,No
CUST3255,438394,Debit Card,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST9566,303043,Credit Card,Chennai,Samsung S22,No,Large Transactions,Yes
CUST9649,183831,RTGS,Patna,Samsung S22,No,Large Transactions,No
CUST8943,266341,RTGS,Jaipur,iPhone 13,Yes,Large Transactions,Yes
CUST1763,345471,RTGS,Bangalore,iPhone 13,Yes,High Frequency,Yes
CUST7245,71264,RTGS,Jaipur,iPhone 13,No,Large Transactions,No
CUST8227,477836,NEFT,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST1483,130611,RTGS,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST4699,192497,IMPS,Bangalore,OnePlus 9,Yes,Large Transactions,Yes
CUST6017,443591,NEFT,Jaipur,iPhone 13,No,Normal,Yes
CUST5841,67172,Credit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST5834,82445,RTGS,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST1311,383222,IMPS,Mumbai,iPhone 13,No,Large Transactions,Yes
CUST5256,389911,Credit Card,Kolkata,Vivo X70,Yes,Normal,Yes
CUST9143,395426,Credit Card,Chennai,Samsung S22,No,Large Transactions,Yes
CUST6364,128253,UPI,Jaipur,iPhone 13,No,Large Transactions,No
CUST3232,485353,UPI,Patna,OnePlus 9,Yes,Normal,Yes
CUST5011,347578,NEFT,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST5846,129776,Credit Card,Jaipur,Redmi Note 10,No,Normal,No
CUST7416,304174,Debit Card,Bangalore,iPhone 13,Yes,Normal,Yes
CUST4577,110442,UPI,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST8605,246520,UPI,Delhi,OnePlus 9,Yes,Normal,Yes
CUST6442,449396,Debit Card,Bangalore,Samsung S22,No,Normal,Yes
CUST9344,163683,NEFT,Patna,iPhone 13,No,High Frequency,No
CUST1906,14810,IMPS,Patna,OnePlus 9,No,High Frequency,No
CUST7659,208184,Credit Card,Bangalore,OnePlus 9,No,Large Transactions,Yes
CUST9924,83008,Debit Card,Bangalore,OnePlus 9,No,Normal,No
CUST9738,364381,Debit Card,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST6054,430306,RTGS,Patna,Redmi Note 10,No,Normal,Yes
CUST8776,475467,NEFT,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST3467,15462,NEFT,Delhi,Vivo X70,No,Large Transactions,No
CUST1025,190820,NEFT,Delhi,Vivo X70,No,Normal,No
CUST3891,110134,Credit Card,Chennai,Vivo X70,No,Large Transactions,No
CUST8080,449661,IMPS,Delhi,Vivo X70,No,High Frequency,Yes
CUST8519,222603,Credit Card,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST9228,97193,IMPS,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST5979,196995,IMPS,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST6126,479606,Debit Card,Jaipur,Vivo X70,Yes,Normal,Yes
CUST1223,24271,Credit Card,Patna,OnePlus 9,No,Large Transactions,No
CUST2428,204211,IMPS,Kolkata,OnePlus 9,No,Normal,Yes
CUST1972,31283,IMPS,Patna,Samsung S22,No,High Frequency,No
CUST6239,270945,NEFT,Mumbai,iPhone 13,Yes,Normal,Yes
CUST7543,411799,IMPS,Patna,Redmi Note 10,Yes,High Frequency,Yes
CUST5918,288365,Debit Card,Bangalore,iPhone 13,Yes,Large Transactions,Yes
CUST3035,14512,UPI,Mumbai,OnePlus 9,No,High Frequency,No
CUST4514,301226,Credit Card,Patna,Samsung S22,No,Large Transactions,Yes
CUST8198,52860,RTGS,Delhi,iPhone 13,No,Normal,No
CUST2000,440650,UPI,Jaipur,OnePlus 9,Yes,Large Transactions,Yes
CUST8139,377670,RTGS,Chennai,Redmi Note 10,No,Normal,Yes
CUST3655,95015,NEFT,Jaipur,OnePlus 9,Yes,High Frequency,Yes
CUST6698,345168,IMPS,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST5439,104670,NEFT,Delhi,Samsung S22,No,Normal,No
CUST9219,35372,RTGS,Mumbai,Samsung S22,No,High Frequency,No
CUST1924,361272,IMPS,Mumbai,Vivo X70,No,Normal,Yes
CUST5721,213419,Debit Card,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST8383,323943,Credit Card,Kolkata,Vivo X70,No,High Frequency,Yes
CUST4646,433633,Debit Card,Bangalore,Vivo X70,Yes,High Frequency,Yes
CUST2674,171277,UPI,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST2415,267879,Credit Card,Delhi,Samsung S22,Yes,Normal,Yes
CUST1846,154455,Credit Card,Chennai,Samsung S22,Yes,Normal,Yes
CUST6963,477899,NEFT,Bangalore,iPhone 13,No,High Frequency,Yes
CUST1891,139644,RTGS,Bangalore,OnePlus 9,No,Normal,No
CUST7123,359162,Credit Card,Delhi,Redmi Note 10,No,Normal,Yes
CUST3528,385977,RTGS,Patna,OnePlus 9,Yes,Large Transactions,Yes
CUST6448,61125,NEFT,Delhi,Samsung S22,Yes,Large Transactions,Yes
CUST9374,440543,UPI,Mumbai,OnePlus 9,No,Normal,Yes
CUST7036,221204,RTGS,Delhi,OnePlus 9,No,High Frequency,Yes
CUST9575,309580,UPI,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST1011,242767,UPI,Kolkata,iPhone 13,Yes,Normal,Yes
CUST6953,39879,Credit Card,Chennai,Redmi Note 10,No,High Frequency,No
CUST2424,214770,RTGS,Patna,Vivo X70,Yes,Normal,Yes
CUST4805,29865,IMPS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST8222,466771,RTGS,Delhi,Samsung S22,No,High Frequency,Yes
CUST5838,247385,Credit Card,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST8870,269099,UPI,Patna,Samsung S22,Yes,Normal,Yes
